Item,Open,Close,Volume
0,0.03214509032887514,0.03810116476930553,0.13388426073603704
1,0.03876089436364211,0.044113035840164405,0.16660608443432268
2,0.045298878334074644,0.0545752479999943,0.20827429656610016
3,0.054561009920944814,0.0696439572253546,0.3003048893570618
4,0.06872663690838487,0.07487504841341597,0.08999799707721637
5,0.07752178872728416,0.07214239328289246,0.10141465694383654
6,0.07082813493720064,0.06519361613638364,0.07272093351038181
7,0.06849314702439946,0.06933164527223562,0.06684569334510358
8,0.0695828060709745,0.06808242724346669,0.08918940973123743
9,0.06880448666370154,0.06175827400319589,0.10630327218236982
10,0.06312267185585863,0.06613052221203353,0.08320289607798045
11,0.06327834167550966,0.06019674402130798,0.08665237420532183
12,0.06125466371102839,0.04957837588491859,0.12947041237954646
13,0.049968854159677,0.04294191069152886,0.08421919393485307
14,0.048334365589814354,0.04676762787426175,0.0960067654280691
15,0.044909718630438134,0.042785754714969315,0.1024012818705815
16,0.04140722191574531,0.03622735261800575,0.2474277278695578
17,0.03899438424762758,0.027795108586035178,0.1276084360140353
18,0.03253425003251165,0.026702046533825796,0.18025563229304986
19,0.03082191170733245,0.0343535106829988,0.08398922872636365
20,0.036192386875873284,0.05012490691102334,0.20421652337114157
21,0.05611767842647297,0.06644283416515256,0.40768380525655956
22,0.06382317119879716,0.053169873994665884,0.15651728819091562
23,0.054171850217308304,0.051530280916351756,0.16410614007106666
24,0.053627020694020755,0.04450341088970966,0.10746793468988078
25,0.05199253212415822,0.04989068783803763,0.10079152541115552
26,0.0520703521884926,0.04637725282471655,0.062276062105442745
27,0.04724470654323931,0.0490318448588139,0.09142229772334443
28,0.048567855473799715,0.05043721886414232,0.14475938962782728
29,0.05580633878717095,0.0549656230495395,0.09467890180485597
30,0.058141356390954246,0.06253902410228629,0.08025043953027751
31,0.0643680007220847,0.06659899014171206,0.19535915372803275
32,0.06662513887956922,0.0631636182248172,0.06665281929927375
33,0.06514632012935767,0.06550592808950267,0.100212903273666
34,0.06561332958831079,0.05785446394032967,0.06750591604044419
35,0.05954232538584919,0.06488130418326465,0.08501294481576818
36,0.05868618591424174,0.06378824213105522,0.07433068996980778
37,0.0669364785188713,0.07354776728822088,0.17717706579230433
38,0.07401929201259139,0.08767957043793129,0.16367588258421548
39,0.09028641702884715,0.08549341654980541,0.11827629948888375
40,0.08927460773758872,0.08557150942993863,0.03493245699279689
41,0.08748441965709286,0.08283882451570795,0.1669250684331951
42,0.08779575929639499,0.087913789510917,0.13205195730065356
43,0.09067557673248366,0.08775763353435745,0.052075992374056954
44,0.08764008947674395,0.08931916351624541,0.05902687625646312
45,0.09005292714486174,0.09017800649546914,0.05582219980267501
46,0.08981943726087627,0.08588382138305767,0.09852896448892086
47,0.09090909630745131,0.07831042033031083,0.37682395792378504
48,0.08211394448855208,0.07643657839530388,0.2177993071370815
49,0.07907845723281237,0.07752964044751331,0.10017581211100642
50,0.08032378609903845,0.08283882451570795,0.12829091340697166
51,0.08662828018548552,0.08369766749493168,0.0970601544476013
52,0.0814134451456135,0.07995001340862495,0.1522518044850634
53,0.07985677664008534,0.08721110250825276,0.0921121933488127
54,0.09013074720919606,0.09423797253489491,0.21432015607961247
55,0.0962795714759922,0.0879918526073431,0.08392988286610831
56,0.09293274458095041,0.07877885847628224,0.10219357135968783
57,0.08320360353512712,0.08416613542461021,0.12198541575484224
58,0.08904108816262107,0.08205807441661761,0.09476050236270706
59,0.08273662376715618,0.08112116834096772,0.04650489974258733
60,0.08172478478491557,0.0747969853169898,0.07714220009940431
61,0.0793897968721144,0.07940348238252026,0.08124448268955438
62,0.08289226389582505,0.08900685156312638,0.08053233236649035
