Item,Open,Close,Volume
0,0.08234903837116503,0.08406496858212453,0.07443717321077697
1,0.08091403165217714,0.07583406418362193,0.08658145169347588
2,0.0734076807010251,0.08154078772578444,0.11258305025477071
3,0.07727122511287865,0.07649255160673818,0.08895951976554435
4,0.07362841857358027,0.07890692176240854,0.05770015319545742
5,0.08279059833522717,0.07901669059853367,0.058508800412961665
6,0.07594654522069244,0.08274799373589192,0.08811756918773105
7,0.080472471688115,0.08724759499703616,0.11104589203050587
8,0.08775800054776006,0.08867425495030445,0.05771056049555401
9,0.08709570271114286,0.08274799373589192,0.19400456256036236
10,0.07605695626644593,0.09141788974980536,0.13350484563892495
11,0.09073850925044125,0.08922301540184041,0.11114163919139443
12,0.08632299382877207,0.07627305579903276,0.12613751790055616
13,0.07351804963730268,0.06782265559282474,0.12138450394644819
14,0.07086873196240606,0.06804215140053016,0.07959399040863223
15,0.05949883659940047,0.06332309619622511,0.13817251973224098
16,0.06104425436414196,0.07045652155620052,0.13142962999966695
17,0.06976487416172672,0.07440736236580892,0.15342649948379794
18,0.07395960960136472,0.06409131059092177,0.1612153228760782
19,0.0663428476044593,0.06661544958271726,0.08117277783328337
20,0.0656805497678421,0.07649255160673818,0.11713936623705333
21,0.07307648967324054,0.07254171079712979,0.07183222599660306
22,0.06888179634307834,0.061676898570706795,0.16696639690944814
23,0.06005076549974009,0.061676898570706795,0.15008783761281513
24,0.05795341883465899,0.058713767963500474,0.08042137076631033
25,0.058505347734998714,0.06299383155239469,0.09369275984946882
26,0.06115466540989534,0.06266460877310887,0.08078146334965199
27,0.0592780566173694,0.064640029177913,0.06244171911945916
28,0.05916768768109182,0.06255488180152846,0.10388566956405902
29,0.06623247866818172,0.07232221498942437,0.08178680853898158
30,0.07042721410781982,0.07638278277061317,0.07422174209877777
31,0.07429075851967337,0.0824187709566061,0.061473840210477235
32,0.07616736731219931,0.07451713120193404,0.12351904119625672
33,0.07241419183662334,0.07100528200773648,0.07790800779298632
34,0.06965450522544914,0.06902986160293234,0.10540097245812104
35,0.06954409417969565,0.07056629039232565,0.06416620874546242
36,0.06115466540989534,0.06870059695910191,0.08508071901954907
37,0.06855060531529389,0.06562773938031519,0.07289272987644453
38,0.06645325865021279,0.0699078029692094,0.0714523595430779
39,0.06689481861427482,0.07045652155620052,0.06931470010324042
40,0.06998565414375768,0.07001757180533441,0.07291978885669564
41,0.06932331419766469,0.07188322337401354,0.05946106837179871
42,0.07075836302612848,0.07704127019372942,0.08617036333966098
43,0.07539465842982862,0.07879715292628353,0.3229041779065508
44,0.08058288273386849,0.07956536732098018,0.06736957571518966
45,0.07992050067829948,0.07978490499323032,0.06330552502747527
46,0.07616736731219931,0.07901669059853367,0.07913710993439238
47,0.07738163615863214,0.07857769898312272,0.061082525726845846
48,0.07605695626644593,0.08285776257201694,0.05298252406167782
49,0.08223862732541165,0.0824187709566061,0.06794093649049189
50,0.08245944941691852,0.08373574580283871,0.05939342092117095
51,0.08091403165217714,0.08823526333489362,0.09770685549671962
52,0.08676455379283421,0.08878402378642958,0.2160950977453625
53,0.08632299382877207,0.08867425495030445,0.06712708562293936
54,0.0875372626752049,0.09152765858593037,0.07389287141572584
55,0.0889722693941929,0.08483318297682119,0.07242127918206948
56,0.08599184491046352,0.08285776257201694,0.08474456322642955
57,0.08201788945285649,0.08077257333108767,0.07385644586538782
58,0.07958935175999082,0.08560139737151784,0.05681449195723849
59,0.08499831393658586,0.0864793806023395,0.062004612515402804
60,0.08378404509015303,0.08977169212428693,0.09975709361574583
61,0.0896346514497619,0.09602717611798539,0.08582692243647384
62,0.09405008265247927,0.0919666502013412,0.06518924634495621
63,0.08698529166538937,0.09097889813439453,0.061468636560428946
64,0.0881995605118222,0.08999122979653706,0.07342974656142805
65,0.08764767372095839,0.08680860338162533,0.06877976487827622
66,0.08422560505421517,0.0891132465657154,0.04807027841609218
67,0.08676455379283421,0.08878402378642958,0.06596563093216105
68,0.08621258278301869,0.09503950778012793,0.10540305391814035
69,0.0902969492863791,0.09295431853919867,0.08479972191694142
70,0.08875153152163773,0.0931738562114488,0.06559825323875179
71,0.08930341831250155,0.08779627171948279,0.13934021880307723
72,0.08621258278301869,0.0988805797536112,0.12772359043527493
73,0.09692018030940697,0.09844158813820036,0.09952084790355348
74,0.09636829351854315,0.09185688136521619,0.11450007493256069
75,0.0875372626752049,0.085162405756107,0.17930945482399174
76,0.08234903837116503,0.08801580939173292,0.09700748493022947
77,0.08543987390064789,0.0849429518129462,0.0720986528790755
78,0.08080362060642365,0.0796751361571052,0.09895677223831885
79,0.07925820284168217,0.08340652302355289,0.10535101741765744
80,0.08389445613590651,0.0876865866124471,0.058034227528557636
81,0.08698529166538937,0.07989467382935533,0.1238687264795018
82,0.08731652480264973,0.09119843580664455,0.13484426516135478
83,0.08632299382877207,0.08428442252528523,0.1305273170812935
84,0.08091403165217714,0.0891132465657154,0.1122937273120858
85,0.08599184491046352,0.07001757180533441,0.22954549239018218
86,0.0663428476044593,0.06902986160293234,0.1885105488393779
87,0.08455683819147553,0.08483318297682119,0.16747011023412262
88,0.07705048724032348,0.08395519974599941,0.08872431478336164
89,0.08389445613590651,0.0864793806023395,0.09036658673860193
90,0.08378404509015303,0.08395519974599941,0.10389815832417491
91,0.08234903837116503,0.07627305579903276,0.10564762547040997
92,0.07517383633832175,0.07528534559663069,0.08229052186365604
93,0.0683298253332627,0.06529851660102937,0.16783956938755124
94,0.06005076549974009,0.05706761220252676,0.17181828021447365
95,0.05044706788350706,0.03874010997229782,0.2263056998701169
96,0.027928015030051156,0.04236172800262039,0.20251773403936457
97,0.03720056372797553,0.03895960578000324,0.12113576947413994
98,0.027155306147680358,0.03654519375978815,0.195919505778133
99,0.0395187324845635,0.02897277678440191,0.17234801178938958
100,0.027486497175464808,0.02205880536758731,0.28695840410297396
101,0.016226970748736802,0.014047396776790122,0.25458441569254336
102,0.010597186480634901,0.019095674760380987,0.17853307023678688
103,0.02009051516059035,0.029740991179098564,0.1376677656775569
104,0.029142283876483877,0.030179982794509397,0.1238510340693376
105,0.01887624631415763,0.010864770361878384,0.202230492556699
106,0.010155626516572758,0.01075504339029798,0.11957467445965299
107,0.009934888644017592,0.017778741778693097,0.13100397142571685
108,0.017110048567385072,0.012620694958977108,0.11259866120491559
109,0.016226970748736802,0.01624231298929968,0.1523774436340627
110,0.010155626516572758,0.015803321373888846,0.12862590335364837
111,0.01600619076670573,0.015364329758478013,0.08502972324907583
112,0.018545097395848975,0.023266011377694795,0.09105763146501482
113,0.02207749288939398,0.024363490416221878,0.06538386285676225
114,0.022408641807702634,0.02370500299310563,0.09750911679488461
115,0.02130478400702318,0.02370500299310563,0.15074349751889965
116,0.024837179500568185,0.02315628440611439,0.1018853864854964
117,0.02207749288939398,0.023485507185400212,0.11937173210776968
118,0.02108400402499211,0.024363490416221878,0.10725451260532189
119,0.019648955196528428,0.02831428936128555,0.16508371632197688
120,0.028811134958175222,0.018437229201809346,0.4439036117494255
121,0.019428175214497245,0.02666813360031195,0.14029560895194326
122,0.01909702629618859,0.024363490416221878,0.1861106254371066
123,0.019759366242281806,0.022388070011417738,0.13996049388883341
124,0.02009051516059035,0.02249779698299814,0.16255890531854666
125,0.02395405957244401,0.022607565819123154,0.08513795917008027
126,0.024837179500568185,0.022607565819123154,0.13641160455589968
127,0.022960612817518156,0.03939859739541407,0.15534144270156858
128,0.04062259028524284,0.04784899760162209,0.14093669863789254
129,0.04106415024930499,0.038630383000717416,0.10220176840843241
130,0.03565514596323405,0.035008764970394846,0.08787299763546141
131,0.03686941480966688,0.03819139138530658,0.08919784693775602
132,0.032122750469689154,0.039508324366994474,0.07612627801645186
133,0.03720056372797553,0.03555748355738608,0.10912574516268693
134,0.030356552722916597,0.026558364764186826,0.15835851899956704
135,0.027265717193433736,0.02798506658199984,0.08246432377526892
136,0.013246504155531524,0.017120296220121456,0.2076360442268625
137,0.017110048567385072,0.001097437173982474,0.24305000499550405
138,0.0019869777288035184,0.0,0.1625526609384887
139,0.0003311489183087657,0.006694475609109296,0.13240999766876477
140,0.0044155154216691805,0.007901681619216783,0.09805133712991641
141,0.007727130933183113,0.011852480564280454,0.1520527358710494
142,0.009824477598264214,0.008889391821618853,0.11602370366669996
143,0.00938291763420196,0.008889391821618853,0.11112082459120125
144,0.004194735439638109,0.01174275359270005,0.11056923768608252
145,0.013798433055871251,0.018656725009514763,0.09472516401904953
146,0.016558119667045457,0.025570654561784645,0.08847558031105339
147,0.023402130672104282,0.029850760015223576,0.08487153228760783
148,0.02516832841887684,0.030070213958384384,0.07746049388883339
149,0.025057959482599257,0.03226513017089405,0.064216163785926
150,0.030356552722916597,0.03325284037329612,0.04496890298731142
151,0.023843690636166426,0.026448637792606533,0.1165305391814034
152,0.018434686350095486,0.01624231298929968,0.09487606987044993
153,0.009934888644017592,0.016461808797005095,0.06126465347853599
154,0.013688064119593668,0.012401241015816411,0.0644513687681087
155,0.008168690897245146,0.010864770361878384,0.06657966163785926
156,0.018545097395848975,0.02414399460851646,0.11578433576447865
157,0.02439561953650604,0.025570654561784645,0.08514316282012856
158,0.021194372961269692,0.018656725009514763,0.09986741099676957
159,0.01600619076670573,0.01887622081722018,0.09296216738268892
160,0.01909702629618859,0.020302880770488474,0.06753401105671562
161,0.013798433055871251,0.010864770361878384,0.1308884503946448
162,0.008279059833522728,0.010535547582592564,0.09700852566023913
163,0.010486817544357319,0.008560127177788424,0.1090716272021847
164,0.0022077577108345903,0.006365210965278645,0.09700644420021981
165,0.003863544411853548,0.003072857578786725,0.0716677906550771
166,0.0,0.0,0.12706584906917107
167,0.004636253294224346,0.013937669805209718,0.09626648516335298
168,0.014019213037902212,0.017449518999407276,0.05959115962300596
169,0.017661977467724688,0.020961368193604724,0.05390565158024445
170,0.017110048567385072,0.018437229201809346,0.03404540080594132
171,0.012915313127747075,0.020083384962782946,0.0630547090951477
172,0.023622910654135354,0.030728701381500634,0.12201414560229128
173,0.02969421277682338,0.03248462597859947,0.06249583707996137
174,0.031018892669009812,0.03621597098050244,0.08693009624671129
175,0.03510321706289443,0.03906937461612825,0.07866982216005595
176,0.03775249262831515,0.04422737957129952,0.07032941186265694
177,0.03940832143881012,0.04686128739922002,0.08474144103640058
178,0.04790816125436381,0.049934144978006634,0.10289489459486463
179,0.04857050120045692,0.05564091038471386,0.08989513604422686
