Item,Open,Close,Volume
0,0.015723488242490563,0.014417938946458875,0.11362097735399285
1,0.01246547363286743,0.015343542806285915,0.04571632896305125
2,0.013386226289737596,0.013919543135906154,0.130626936829559
3,0.012394658975346473,0.016197931744299926,0.0565911799761621
4,0.014767341765951375,0.015735143394653706,0.05733015494636472
5,0.015227704585294988,0.012851563753522338,0.09819308700834325
6,0.01055315366160614,0.012531150926432921,0.10781883194278905
7,0.01235923813749451,0.014595949090456833,0.03825029797377831
8,0.013704932775856354,0.013136341959170572,0.05806912991656735
9,0.01119059365202657,0.011000356033868258,0.10552562574493443
10,0.009136617347540399,0.01213955033806513,0.059756853396901066
11,0.009172038185392362,0.010252762318039177,0.06637425506555424
12,0.009526165509363055,0.008330366837106723,0.1375876042908224
13,0.006693106390323056,0.0059807768871672495,0.1296829558998808
14,0.006197322733127508,0.008437162059291625,0.09904648390941598
15,0.0060556799089941105,0.008686373544835313,0.0509129916567342
16,0.007259718214131072,0.009611963824395026,0.1325482717520858
17,0.009313694518617216,0.007903172368099703,0.056238379022646
18,0.007153482718758153,0.008721967425474514,0.09490822407628129
19,0.008322127204226065,0.009967956951856316,0.047294398092967815
20,0.009455350851842098,0.009362765919118637,0.08461978545887962
21,0.007330546380743486,0.009611963824395026,0.06495351609058403
22,0.006763934556935525,0.0028123918798529934,0.1845673420738975
23,0.001416536314065714,0.0014239996703797608,0.12718951132300357
24,0.0,0.0,0.06838617401668654
25,0.0005666118238080164,0.004307579311511128,0.08341358760429082
26,0.003151779114250214,0.004770381241424648,0.06267938021454111
27,0.002868479956891906,0.0058739816649823196,0.05447437425506556
28,0.003187199952102149,0.0042363915502327265,0.10384266984505364
29,0.004249595433105741,0.008365974298013251,0.08567818831942789
30,0.007967986371163915,0.011320768860957647,0.09774493444576876
31,0.010163605499783485,0.011178366177866217,0.04801430274135876
32,0.008924146356794588,0.010857953350776828,0.08412872467222884
33,0.010446918166233221,0.01071555066768537,0.052743742550655545
34,0.00949077168969406,0.010074752174041218,0.06316090584028605
35,0.008428362699599012,0.01292275151480074,0.10939690107270561
36,0.012005110813523817,0.017301545748124897,0.16123957091775923
37,0.016325534413242,0.022427906536743508,0.20492967818831942
38,0.022274965317771706,0.02470629514513728,0.09814541120381406
39,0.022806142794636275,0.0239587014293082,0.08826221692491061
40,0.021531262813795415,0.022570309219834966,0.07426460071513706
41,0.02266448646141142,0.022534701758928438,0.04608820023837902
42,0.02199165265132197,0.02499110051132014,0.059837902264600715
