Item,Open,Close,Volume
0,0.05759246061343598,0.06035177638106637,0.0638483808445093
1,0.059701498079407556,0.05825396999808774,0.06503229523163223
2,0.05937702601643363,0.05260610076371197,0.07187947019220911
3,0.053212180593364966,0.0540584187892883,0.06502497204985622
4,0.05564569012231041,0.06002903220236522,0.060860522679893954
5,0.061810504602020144,0.061158606049240394,0.04025553022277119
6,0.06002593919902249,0.04647408448270551,0.07564602668567438
7,0.0485074594536789,0.049217348444507536,0.050207734256379706
8,0.04899413660478075,0.04437630887830579,0.07515537350668117
9,0.04802075135921796,0.039857982712226236,0.07988370787339683
10,0.04234261403061007,0.04389219261025401,0.04242807414965654
11,0.04347826625101897,0.039373866444174455,0.04696356472960372
12,0.04720960214514219,0.026948523349968778,0.09953180457845323
13,0.027741711573732175,0.022107453005188127,0.06431218235699046
14,0.025632705051119642,0.025334833235041987,0.05279281742331408
15,0.02368590361663503,0.020332421579489557,0.061876003886168464
16,0.01946785962805092,0.019686933222087255,0.04246469005853663
17,0.02060348090510067,0.016136839592111207,0.05739421663924541
18,0.019630095659537883,0.01323220354095861,0.058204648755791406
19,0.017845530256540232,0.025334833235041987,0.05687915285433214
20,0.027741711573732175,0.023398398941413934,0.06863041854424909
21,0.023361431553661105,0.021300623337014213,0.04020182688974706
22,0.02027903978548573,0.007745675617354453,0.060469952985173
23,0.008922765128270116,0.0050024116555523745,0.10248548789478051
24,0.005678106385248793,0.0050024116555523745,0.06781022218533508
25,0.008760529096783154,0.010166195400455325,0.05659598982565945
26,0.01103180259424169,0.008875249464229573,0.0500441831967153
27,0.00973391434234594,0.012748087272906772,0.07087619428889463
28,0.016223231828388585,0.015168607056007699,0.05123542076561424
29,0.019630095659537883,0.026141662903215956,0.05266832333312177
30,0.028228419668193117,0.03162819082682011,0.07011946550537276
31,0.03390655699680095,0.03533965654614668,0.06634802689072347
32,0.03682671273348931,0.03614651699289961,0.06119250692040678
33,0.03812457004202602,0.03872840886535106,0.1048777272749464
34,0.040071371476510576,0.03953523853352514,0.0791806824228991
35,0.04282932212507107,0.040664812380400206,0.08457298527064039
36,0.03715118479646329,0.03921252513340284,0.03844670432409473
37,0.039584663382049745,0.040826184469750726,0.0699656786880764
38,0.0514276461337263,0.06551556012596932,0.14676876809436165
39,0.067164169867654,0.062126838585343847,0.06394602326818957
40,0.06619078462209121,0.06890428166659479,0.08962842175668484
41,0.07138221385623822,0.050831038559434494,0.36963760014451075
42,0.06294612587906989,0.06035177638106637,0.21711525223479097
43,0.06164826857053313,0.0634177845215696,0.0776428142499353
44,0.06456845525058053,0.06616104848337168,0.05801668709020694
45,0.06748864193062792,0.07035659969217112,0.04864301441690386
46,0.07251783513328786,0.07019525838139945,0.054547939988966405
47,0.07268007116477487,0.06858156826647255,0.045181590497439326
48,0.06992212051621444,0.06809745199842082,0.0275571330231559
49,0.07121997782475115,0.06632238979414334,0.04815724335909466
50,0.0678131139936019,0.06244955198546609,0.05079602985905316
51,0.06343283397353078,0.06261092407481667,0.04904090729340083
52,0.06635302065357818,0.05615619439368802,0.08089918907967134
53,0.056943547430847175,0.056640310661739746,0.07155969125465633
54,0.058403609827511804,0.054381132189410486,0.05309306787613082
55,0.059701498079407556,0.05212198449566019,0.053227326208691146
56,0.05515898202784958,0.048410518776333566,0.047063648213875965
57,0.05207655931631516,0.04873323217645581,0.057521151790029736
58,0.0507787020077784,0.04905597635515696,0.0670437291594452
59,0.04948084469924169,0.05050829438073329,0.025223479097198145
60,0.04980531676221561,0.05454250427876112,0.04957794062364216
61,0.05337441662485193,0.05309018625318479,0.051032812736477744
62,0.054834509964875544,0.061642722317292176,0.05081555834378921
63,0.06294612587906989,0.07374535201137555,0.11030176391038377
64,0.07543802181333537,0.05389704669993767,0.31662996938910015
65,0.054510037901901565,0.0579312565979655,0.08199278422489004
66,0.07170668591921209,0.0698725142026983,0.191152131778215
67,0.07203112703882697,0.06745199441959743,0.0834476563377256
68,0.0678131139936019,0.0698725142026983,0.08184387952877767
69,0.07089550576177722,0.06922702584529594,0.07483071244794437
70,0.07024659257918836,0.07100208804957348,0.058385287239599855
71,0.07154444988772513,0.06583830430467053,0.11341655722578345
72,0.06586631255911729,0.06551556012596932,0.05508253225861572
73,0.06911097130213861,0.07067934387087227,0.0877903031309043
74,0.07154444988772513,0.06745199441959743,0.05290754727113836
75,0.06554184049614337,0.07116346013892405,0.08220759755698656
76,0.07186892195069905,0.08149102762872995,0.07647598728695643
77,0.08436078694160543,0.08229788807548288,0.0812092037748561
78,0.08419855091011846,0.07374535201137555,0.06548633250174535
79,0.07478907768738735,0.06922702584529594,0.0939588632469035
80,0.07105774179326418,0.07729544564135155,0.07530916032397755
81,0.07852044452486967,0.076327243883827,0.05129644728041439
82,0.08371187375901656,0.0882685014885598,0.04923863320135332
83,0.08549640821865517,0.07616587179447643,0.05549995361984875
84,0.07560025784482227,0.07067934387087227,0.06730980476397386
85,0.07154444988772513,0.060674520559767575,0.13413383847013852
86,0.06035041126199636,0.062288179896115514,0.12784810744572303
87,0.07446463656777252,0.07164754562839687,0.11215208783912434
88,0.07138221385623822,0.07019525838139945,0.07124723549887954
89,0.07186892195069905,0.0795546241136808,0.05814850436217527
90,0.08014274295302126,0.07293849156462262,0.06695340991754098
91,0.07219336307031393,0.08810712939920928,0.2774485058268116
92,0.09003892427021326,0.09214133929723706,0.09761068989254451
93,0.09604153366179502,0.08116828345002869,0.076300230924332
94,0.08290069360158164,0.0760044997051259,0.11057028057550444
95,0.06992212051621444,0.054381132189410486,0.14243100342236695
96,0.051914323284828146,0.0579312565979655,0.1454920934047425
97,0.056619075367873195,0.05309018625318479,0.06438785523534266
98,0.04753407420811612,0.05454250427876112,0.08634519526043674
99,0.05726798855046211,0.05502662054681284,0.12295378095875095
100,0.06229721269648103,0.061158606049240394,0.0887594041859307
101,0.0608371193564573,0.05502662054681284,0.08125802498669621
102,0.056943547430847175,0.04873323217645581,0.06726342461272575
103,0.0507787020077784,0.05647893857238917,0.05943982541534646
104,0.057105752518975095,0.06325641243221897,0.11593329069614167
105,0.05645683933638623,0.04695820075075724,0.0701292297477408
106,0.05045422994480442,0.04001935480157681,0.09742272822696005
107,0.04153146481653436,0.040826184469750726,0.12612715972835878
