Item,Open,Close,Volume
0,0.3051389321754034,0.29465944886924694,0.0044366060867463706
1,0.3005241005533134,0.3041932517251791,0.0012853550356612187
2,0.3128852432113352,0.30726347739467286,0.0005749777347480774
3,0.3151926464479757,0.30823300287713074,0.0005430708883406002
4,0.3143685702707742,0.3048396267035019,0.0001467714934743954
5,0.3112370908569323,0.3088793778554535,0.00031268709479327715
6,0.3175000748334251,0.3146966047202533,0.0005922401567787896
7,0.3203019288061483,0.3121111787770148,0.00017385140670740816
8,0.3179945255695078,0.32132180647212766,0.00022874754501360622
9,0.3288723160192815,0.3153429796985761,0.00032029565047506027
10,0.3203019288061483,0.31275752909865334,0.00021631205615735866
11,0.3194778526289468,0.3125959538465858,0.00038893627646447923
12,0.3193130273339829,0.3132423041682244,0.0006729072094910269
13,0.3203019288061483,0.31178800361619546,0.00037928241011555024
14,0.3179945255695078,0.31291912900740515,0.00020935799988906236
15,0.3194778526289468,0.31308070425947265,0.0005119821661999813
16,0.31700562409734245,0.3121111787770148,0.00029313392481536166
17,0.3163463732151049,0.314373429559434,0.00014848955443479803
18,0.3216204557194324,0.31227275402908233,0.0002270294840532036
19,0.3173352495384612,0.317282055320176,0.00020044044538030588
20,0.3216204557194324,0.316312505181034,7.94398663119498e-05
21,0.32524638586935695,0.3261695078544696,0.00047942082037901736
22,0.33414639852360906,0.3327947096063439,0.00023930134805607946
23,0.3395853063229004,0.33295628485841144,9.817491202300697e-05
24,0.3395853063229004,0.3345721853191921,0.0003065511627918392
25,0.3394205061767455,0.33424901015837283,0.00037870972312874934
26,0.3511223728037207,0.34329806260141815,0.00024404646880385816
27,0.3502982966265193,0.33893511163196305,3.5097531048224986e-05
28,0.34963904574428173,0.33715763591911485,7.23221851902818e-05
29,0.33925568088178165,0.3345721853191921,0.0001607614184376739
30,0.3433760617677889,0.3294013087760309,0.00016190679241127567
31,0.33595937617297583,0.32891653370645985,0.0002267840467731461
32,0.33249824616920615,0.32923970886727916,0.0002680993222494948
33,0.3349704747008105,0.33117880914556325,0.0001450534325139928
34,0.3385964299995441,0.33376423508880176,7.821267991166221e-05
35,0.33925568088178165,0.3345721853191921,6.872243841610488e-05
36,0.34271681088555134,0.3410357871623147,9.97293481300379e-05
37,0.3468371917715586,0.34539871347508566,9.293891671511327e-05
38,0.3473316173588323,0.3463682636142277,0.00012198232818858614
39,0.35458350280749046,0.34475236315344704,0.00011314658610651554
40,0.3532649758942063,0.34459076324469534,0.00012230957789532951
41,0.3502982966265193,0.34362123776223746,0.00014448074552719193
42,0.3483205188309976,0.3439444129230567,0.00011903708082789595
43,0.3516168235398034,0.3497616644445407,0.00022048448991833646
44,0.35820943295741503,0.3510543650878179,0.00017270603273380642
45,0.3595279598706992,0.3523470903877792,0.0001787601523085585
46,0.3639779661978252,0.35315504061816955,0.00043622385908889433
47,0.3601872107529367,0.3567100167005502,0.000278162250731853
48,0.3638131409028613,0.35913386739172115,0.0002224479881587966
49,0.36760389634774976,0.3601034175308632,0.0003261043327697548
50,0.3694168739971166,0.37674719720824074,0.0009186717392552877
51,0.38523912151009904,0.38773532527288596,0.0002626997020882295
52,0.39743546402196595,0.3967843530592471,0.00025934539259411
53,0.40814845432558483,0.4008241042111987,0.0003709375425935946
54,0.4060058512350992,0.3901591759640569,0.0002979608579898261
55,0.40007249269972517,0.37674719720824074,0.000975531375801946
56,0.38441504533289755,0.36559746923484376,0.00038762727763750585
57,0.3737020550292787,0.3749696968387083,0.000649017980898762
